"audio","label","labels","human_label","human_labels","path","dataset_source","split","env","emergency","file_exists","audio_format","duration","sample_rate","channels","bit_depth","bit_velocity","size","date_modification"
"4-218304-B-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/4-218304-B-25.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-67358-A-42.wav","/m/07pp_mv","","alert_higth","","ESC50/4-67358-A-42.wav","ESC50","train","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-80761-A-42.wav","/m/07pp_mv","","alert_higth","","ESC50/4-80761-A-42.wav","ESC50","train","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-90014-A-42.wav","/m/07pp_mv","","alert_higth","","ESC50/4-90014-A-42.wav","ESC50","train","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"4-90014-B-42.wav","/m/07pp_mv","","alert_higth","","ESC50/4-90014-B-42.wav","ESC50","train","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-117118-A-42.wav","/m/07pp_mv","","alert_higth","","ESC50/5-117118-A-42.wav","ESC50","train","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-117120-A-42.wav","/m/07pp_mv","","alert_higth","","ESC50/5-117120-A-42.wav","ESC50","train","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-117122-A-42.wav","/m/07pp_mv","","alert_higth","","ESC50/5-117122-A-42.wav","ESC50","train","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-117773-A-16.wav","/m/0ngt1","","weather","","ESC50/5-117773-A-16.wav","ESC50","train","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-133989-A-42.wav","/m/07pp_mv","","alert_higth","","ESC50/5-133989-A-42.wav","ESC50","train","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-133989-B-42.wav","/m/07pp_mv","","alert_higth","","ESC50/5-133989-B-42.wav","ESC50","test","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-150409-A-42.wav","/m/07pp_mv","","alert_higth","","ESC50/5-150409-A-42.wav","ESC50","train","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-157204-A-16.wav","/m/0ngt1","","weather","","ESC50/5-157204-A-16.wav","ESC50","train","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-157204-B-16.wav","/m/0ngt1","","weather","","ESC50/5-157204-B-16.wav","ESC50","train","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-160551-A-42.wav","/m/07pp_mv","","alert_higth","","ESC50/5-160551-A-42.wav","ESC50","train","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-160614-A-48.wav","/m/0g6b5","","fire","","ESC50/5-160614-A-48.wav","ESC50","train","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-160614-B-48.wav","/m/0g6b5","","fire","","ESC50/5-160614-B-48.wav","ESC50","train","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-160614-C-48.wav","/m/0g6b5","","fire","","ESC50/5-160614-C-48.wav","ESC50","train","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-160614-D-48.wav","/m/0g6b5","","fire","","ESC50/5-160614-D-48.wav","ESC50","train","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-160614-E-48.wav","/m/0g6b5","","fire","","ESC50/5-160614-E-48.wav","ESC50","train","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-160614-F-48.wav","/m/0g6b5","","fire","","ESC50/5-160614-F-48.wav","ESC50","train","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-160614-G-48.wav","/m/0g6b5","","fire","","ESC50/5-160614-G-48.wav","ESC50","train","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-160614-H-48.wav","/m/0g6b5","","fire","","ESC50/5-160614-H-48.wav","ESC50","train","exterior","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-171118-A-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/5-171118-A-26.wav","ESC50","test","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-179496-A-16.wav","/m/0ngt1","","weather","","ESC50/5-179496-A-16.wav","ESC50","train","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-179496-B-16.wav","/m/0ngt1","","weather","","ESC50/5-179496-B-16.wav","ESC50","test","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-179860-A-43.wav","/m/0912c9","","car_horn","","ESC50/5-179860-A-43.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-179863-A-43.wav","/m/0912c9","","car_horn","","ESC50/5-179863-A-43.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-179865-A-43.wav","/m/0912c9","","car_horn","","ESC50/5-179865-A-43.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-179866-A-43.wav","/m/0912c9","","car_horn","","ESC50/5-179866-A-43.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-179868-A-43.wav","/m/0912c9","","car_horn","","ESC50/5-179868-A-43.wav","ESC50","test","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-180156-A-43.wav","/m/0912c9","","car_horn","","ESC50/5-180156-A-43.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-180156-B-43.wav","/m/0912c9","","car_horn","","ESC50/5-180156-B-43.wav","ESC50","test","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-180156-C-43.wav","/m/0912c9","","car_horn","","ESC50/5-180156-C-43.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-184323-A-42.wav","/m/07pp_mv","","alert_higth","","ESC50/5-184323-A-42.wav","ESC50","train","indefinida","True","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-209992-A-44.wav","/m/07pb8fc","","engine","","ESC50/5-209992-A-44.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-209992-B-44.wav","/m/07pb8fc","","engine","","ESC50/5-209992-B-44.wav","ESC50","test","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-213293-A-23.wav","/m/0lyf6","","breathing","","ESC50/5-213293-A-23.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:51"
"5-217186-A-16.wav","/m/0ngt1","","weather","","ESC50/5-217186-A-16.wav","ESC50","train","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-217186-B-16.wav","/m/0ngt1","","weather","","ESC50/5-217186-B-16.wav","ESC50","train","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-217186-C-16.wav","/m/0ngt1","","weather","","ESC50/5-217186-C-16.wav","ESC50","train","exterior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-221528-A-39.wav","/m/07qcpgn","","glass_metal","","ESC50/5-221528-A-39.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-221529-A-39.wav","/m/07qcpgn","","glass_metal","","ESC50/5-221529-A-39.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-232272-A-44.wav","/m/07pb8fc","","engine","","ESC50/5-232272-A-44.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-232816-A-23.wav","/m/0lyf6","","breathing","","ESC50/5-232816-A-23.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-233260-A-23.wav","/m/0lyf6","","breathing","","ESC50/5-233260-A-23.wav","ESC50","test","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-233605-A-39.wav","/m/07qcpgn","","glass_metal","","ESC50/5-233605-A-39.wav","ESC50","test","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-233607-A-39.wav","/m/07qcpgn","","glass_metal","","ESC50/5-233607-A-39.wav","ESC50","test","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-234263-A-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/5-234263-A-25.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-234335-A-23.wav","/m/0lyf6","","breathing","","ESC50/5-234335-A-23.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-234855-A-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/5-234855-A-25.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-235507-A-44.wav","/m/07pb8fc","","engine","","ESC50/5-235507-A-44.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-235593-A-23.wav","/m/0lyf6","","breathing","","ESC50/5-235593-A-23.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-238492-A-23.wav","/m/0lyf6","","breathing","","ESC50/5-238492-A-23.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-240671-A-44.wav","/m/07pb8fc","","engine","","ESC50/5-240671-A-44.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-242932-A-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/5-242932-A-26.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-242932-B-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/5-242932-B-26.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-243025-A-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/5-243025-A-25.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-243773-A-44.wav","/m/07pb8fc","","engine","","ESC50/5-243773-A-44.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-243773-B-44.wav","/m/07pb8fc","","engine","","ESC50/5-243773-B-44.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-243783-A-44.wav","/m/07pb8fc","","engine","","ESC50/5-243783-A-44.wav","ESC50","train","indefinida","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-244310-A-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/5-244310-A-25.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-244526-A-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/5-244526-A-26.wav","ESC50","test","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-253534-A-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/5-253534-A-26.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-257642-A-39.wav","/m/07qcpgn","","glass_metal","","ESC50/5-257642-A-39.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-259514-A-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/5-259514-A-26.wav","ESC50","test","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-260164-A-23.wav","/m/0lyf6","","breathing","","ESC50/5-260164-A-23.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-260432-A-39.wav","/m/07qcpgn","","glass_metal","","ESC50/5-260432-A-39.wav","ESC50","test","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-260433-A-39.wav","/m/07qcpgn","","glass_metal","","ESC50/5-260433-A-39.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-260434-A-39.wav","/m/07qcpgn","","glass_metal","","ESC50/5-260434-A-39.wav","ESC50","train","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-261464-A-23.wav","/m/0lyf6","","breathing","","ESC50/5-261464-A-23.wav","ESC50","test","interior","False","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-263490-A-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/5-263490-A-25.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-263491-A-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/5-263491-A-25.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-263501-A-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/5-263501-A-25.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-263775-A-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/5-263775-A-26.wav","ESC50","test","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-263775-B-26.wav","/C/laughing_a6a67e71","","laughing","","ESC50/5-263775-B-26.wav","ESC50","train","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
"5-51149-A-25.wav","/C/footsteps_6508b080","","footsteps","","ESC50/5-51149-A-25.wav","ESC50","test","","","True","wav","5.0","44100","Mono","16","705600","430.71","2026-05-07 22:08:52"
