audio,label,labels,human_label,human_labels,path,dataset_source,split,env,emergency,file_exists,audio_format,duration,sample_rate,channels,bit_depth,bit_velocity,size,date_modification,alertable
357666.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357666.wav,zenodo,train,indefinida,False,True,wav,7.76,44100,Mono,16.0,705600.0,668.46,2020-06-16 00:55:22,False
357669.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357669.wav,zenodo,train,indefinida,False,True,wav,7.002,44100,Mono,16.0,705600.0,603.19,2020-06-16 00:54:40,False
357673.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357673.wav,zenodo,train,indefinida,False,True,wav,7.779,44100,Mono,16.0,705600.0,670.07,2020-06-16 00:54:38,False
357674.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357674.wav,zenodo,train,indefinida,False,True,wav,9.06,44100,Mono,16.0,705600.0,780.4,2020-06-16 00:55:21,False
357676.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357676.wav,zenodo,train,indefinida,False,True,wav,13.493,44100,Mono,16.0,705600.0,1162.22,2020-06-16 00:55:41,False
357677.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357677.wav,zenodo,train,indefinida,False,True,wav,8.034,44100,Mono,16.0,705600.0,692.05,2020-06-16 00:55:02,False
357690.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357690.wav,zenodo,train,indefinida,False,True,wav,9.892,44100,Mono,16.0,705600.0,852.09,2020-06-16 00:54:33,False
357691.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357691.wav,zenodo,train,indefinida,False,True,wav,8.411,44100,Mono,16.0,705600.0,724.56,2020-06-16 00:54:52,False
357692.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357692.wav,zenodo,train,indefinida,False,True,wav,8.489,44100,Mono,16.0,705600.0,731.27,2020-06-16 00:54:45,False
357693.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357693.wav,zenodo,train,indefinida,False,True,wav,8.424,44100,Mono,16.0,705600.0,725.67,2020-06-16 00:55:00,False
357702.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357702.wav,zenodo,train,indefinida,False,True,wav,8.884,44100,Mono,16.0,705600.0,765.27,2020-06-16 00:55:16,False
357704.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357704.wav,zenodo,train,indefinida,False,True,wav,9.066,44100,Mono,16.0,705600.0,780.93,2020-06-16 00:54:38,False
357708.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357708.wav,zenodo,train,indefinida,False,True,wav,7.797,44100,Mono,16.0,705600.0,671.62,2020-06-16 00:54:44,False
357716.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357716.wav,zenodo,train,indefinida,False,True,wav,7.794,44100,Mono,16.0,705600.0,671.39,2020-06-16 00:54:55,False
357717.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357717.wav,zenodo,train,indefinida,False,True,wav,9.022,44100,Mono,16.0,705600.0,777.19,2020-06-16 00:55:35,False
357722.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357722.wav,zenodo,train,indefinida,False,True,wav,9.515,44100,Mono,16.0,705600.0,819.6,2020-06-16 00:54:32,False
357725.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357725.wav,zenodo,train,indefinida,False,True,wav,8.589,44100,Mono,16.0,705600.0,739.83,2020-06-16 00:54:30,False
357726.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357726.wav,zenodo,train,indefinida,False,True,wav,9.287,44100,Mono,16.0,705600.0,799.97,2020-06-16 00:54:45,False
357728.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357728.wav,zenodo,train,indefinida,False,True,wav,9.076,44100,Mono,16.0,705600.0,781.79,2020-06-16 00:54:50,False
357730.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357730.wav,zenodo,train,indefinida,False,True,wav,8.236,44100,Mono,16.0,705600.0,709.46,2020-06-16 00:55:03,False
357733.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357733.wav,zenodo,train,indefinida,False,True,wav,8.844,44100,Mono,16.0,705600.0,761.84,2020-06-16 00:54:54,False
357735.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357735.wav,zenodo,train,indefinida,False,True,wav,9.383,44100,Mono,16.0,705600.0,808.23,2020-06-16 00:55:40,False
357736.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357736.wav,zenodo,train,indefinida,False,True,wav,8.232,44100,Mono,16.0,705600.0,709.13,2020-06-16 00:55:05,False
357737.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357737.wav,zenodo,train,indefinida,False,True,wav,7.204,44100,Mono,16.0,705600.0,620.55,2020-06-16 00:55:36,False
357738.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357738.wav,zenodo,train,indefinida,False,True,wav,8.385,44100,Mono,16.0,705600.0,722.32,2020-06-16 00:55:29,False
357740.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357740.wav,zenodo,train,indefinida,False,True,wav,9.697,44100,Mono,16.0,705600.0,835.34,2020-06-16 00:54:33,False
357741.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357741.wav,zenodo,train,indefinida,False,True,wav,8.911,44100,Mono,16.0,705600.0,767.59,2020-06-16 00:54:38,False
357742.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357742.wav,zenodo,train,indefinida,False,True,wav,8.892,44100,Mono,16.0,705600.0,765.99,2020-06-16 00:55:38,False
357743.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357743.wav,zenodo,train,indefinida,False,True,wav,8.999,44100,Mono,16.0,705600.0,775.21,2020-06-16 00:54:43,False
357744.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357744.wav,zenodo,train,indefinida,False,True,wav,7.242,44100,Mono,16.0,705600.0,623.82,2020-06-16 00:54:47,False
357745.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357745.wav,zenodo,train,indefinida,False,True,wav,9.53,44100,Mono,16.0,705600.0,820.91,2020-06-16 00:54:40,False
357746.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357746.wav,zenodo,train,indefinida,False,True,wav,7.597,44100,Mono,16.0,705600.0,654.47,2020-06-16 00:54:52,False
357747.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357747.wav,zenodo,train,indefinida,False,True,wav,7.381,44100,Mono,16.0,705600.0,635.8,2020-06-16 00:55:37,False
357748.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357748.wav,zenodo,train,indefinida,False,True,wav,8.376,44100,Mono,16.0,705600.0,721.56,2020-06-16 00:55:25,False
357754.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357754.wav,zenodo,train,indefinida,False,True,wav,9.5,44100,Mono,16.0,705600.0,818.3,2020-06-16 00:55:26,False
357755.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357755.wav,zenodo,train,indefinida,False,True,wav,8.761,44100,Mono,16.0,705600.0,754.71,2020-06-16 00:55:19,False
357756.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357756.wav,zenodo,train,indefinida,False,True,wav,8.512,44100,Mono,16.0,705600.0,733.26,2020-06-16 00:55:03,False
357758.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357758.wav,zenodo,train,indefinida,False,True,wav,9.003,44100,Mono,16.0,705600.0,775.53,2020-06-16 00:55:21,False
357767.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357767.wav,zenodo,train,indefinida,False,True,wav,7.697,44100,Mono,16.0,705600.0,663.04,2020-06-16 00:55:37,False
357769.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357769.wav,zenodo,train,indefinida,False,True,wav,8.227,44100,Mono,16.0,705600.0,708.67,2020-06-16 00:54:51,False
357771.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357771.wav,zenodo,train,indefinida,False,True,wav,9.357,44100,Mono,16.0,705600.0,805.99,2020-06-16 00:54:37,False
357775.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357775.wav,zenodo,train,indefinida,False,True,wav,8.308,44100,Mono,16.0,705600.0,715.67,2020-06-16 00:55:41,False
357779.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357779.wav,zenodo,train,indefinida,False,True,wav,8.338,44100,Mono,16.0,705600.0,718.29,2020-06-16 00:54:57,False
357780.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357780.wav,zenodo,train,indefinida,False,True,wav,7.941,44100,Mono,16.0,705600.0,684.03,2020-06-16 00:54:50,False
357785.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357785.wav,zenodo,train,indefinida,False,True,wav,9.117,44100,Mono,16.0,705600.0,785.36,2020-06-16 00:54:43,False
357790.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357790.wav,zenodo,train,indefinida,False,True,wav,7.227,44100,Mono,16.0,705600.0,622.6,2020-06-16 00:55:38,False
357791.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357791.wav,zenodo,train,indefinida,False,True,wav,7.056,44100,Mono,16.0,705600.0,607.81,2020-06-16 00:54:42,False
357796.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357796.wav,zenodo,train,indefinida,False,True,wav,9.082,44100,Mono,16.0,705600.0,782.32,2020-06-16 00:54:54,False
357797.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357797.wav,zenodo,train,indefinida,False,True,wav,8.021,44100,Mono,16.0,705600.0,690.96,2020-06-16 00:54:38,False
357800.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357800.wav,zenodo,train,indefinida,False,True,wav,7.817,44100,Mono,16.0,705600.0,673.35,2020-06-16 00:55:30,False
357801.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357801.wav,zenodo,train,indefinida,False,True,wav,9.265,44100,Mono,16.0,705600.0,798.13,2020-06-16 00:55:39,False
357802.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357802.wav,zenodo,train,indefinida,False,True,wav,7.495,44100,Mono,16.0,705600.0,645.68,2020-06-16 00:55:05,False
357804.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357804.wav,zenodo,train,indefinida,False,True,wav,7.919,44100,Mono,16.0,705600.0,682.15,2020-06-16 00:54:33,False
357809.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357809.wav,zenodo,train,indefinida,False,True,wav,8.392,44100,Mono,16.0,705600.0,722.89,2020-06-16 00:54:29,False
357811.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357811.wav,zenodo,train,indefinida,False,True,wav,9.905,44100,Mono,16.0,705600.0,853.25,2020-06-16 00:54:44,False
357813.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357813.wav,zenodo,train,indefinida,False,True,wav,11.253,44100,Mono,16.0,705600.0,969.34,2020-06-16 00:54:27,False
357815.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357815.wav,zenodo,train,indefinida,False,True,wav,8.431,44100,Mono,16.0,705600.0,726.27,2020-06-16 00:55:10,False
357817.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357817.wav,zenodo,train,indefinida,False,True,wav,7.67,44100,Mono,16.0,705600.0,660.74,2020-06-16 00:55:45,False
357819.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357819.wav,zenodo,train,indefinida,False,True,wav,9.059,44100,Mono,16.0,705600.0,780.34,2020-06-16 00:54:38,False
357832.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357832.wav,zenodo,train,indefinida,False,True,wav,8.23,44100,Mono,16.0,705600.0,708.97,2020-06-16 00:54:28,False
357839.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357839.wav,zenodo,train,indefinida,False,True,wav,11.703,44100,Mono,16.0,705600.0,1008.12,2020-06-16 00:54:51,False
357841.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357841.wav,zenodo,train,indefinida,False,True,wav,7.33,44100,Mono,16.0,705600.0,631.43,2020-06-16 00:55:31,False
357843.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357843.wav,zenodo,train,indefinida,False,True,wav,17.956,44100,Mono,16.0,705600.0,1546.68,2020-06-16 00:54:48,False
357846.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357846.wav,zenodo,train,indefinida,False,True,wav,7.408,44100,Mono,16.0,705600.0,638.12,2020-06-16 00:54:38,False
357849.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357849.wav,zenodo,train,indefinida,False,True,wav,7.771,44100,Mono,16.0,705600.0,669.42,2020-06-16 00:55:22,False
357859.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357859.wav,zenodo,train,indefinida,False,True,wav,9.946,44100,Mono,16.0,705600.0,856.79,2020-06-16 00:55:25,False
357863.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357863.wav,zenodo,train,indefinida,False,True,wav,8.321,44100,Mono,16.0,705600.0,716.82,2020-06-16 00:54:39,False
357865.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357865.wav,zenodo,train,indefinida,False,True,wav,8.107,44100,Mono,16.0,705600.0,698.33,2020-06-16 00:54:55,False
357868.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357868.wav,zenodo,train,indefinida,False,True,wav,10.641,44100,Mono,16.0,705600.0,916.57,2020-06-16 00:55:29,False
357871.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357871.wav,zenodo,train,indefinida,False,True,wav,9.138,44100,Mono,16.0,705600.0,787.14,2020-06-16 00:54:57,False
357872.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357872.wav,zenodo,train,indefinida,False,True,wav,8.939,44100,Mono,16.0,705600.0,770.0,2020-06-16 00:55:23,False
357873.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357873.wav,zenodo,train,indefinida,False,True,wav,7.577,44100,Mono,16.0,705600.0,652.75,2020-06-16 00:54:34,False
357877.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357877.wav,zenodo,train,indefinida,False,True,wav,7.048,44100,Mono,16.0,705600.0,607.17,2020-06-16 00:54:32,False
357881.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357881.wav,zenodo,train,indefinida,False,True,wav,17.259,44100,Mono,16.0,705600.0,1486.68,2020-06-16 00:55:37,False
357882.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357882.wav,zenodo,train,indefinida,False,True,wav,9.477,44100,Mono,16.0,705600.0,816.34,2020-06-16 00:54:54,False
357883.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357883.wav,zenodo,train,indefinida,False,True,wav,9.155,44100,Mono,16.0,705600.0,788.6,2020-06-16 00:54:55,False
357885.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357885.wav,zenodo,train,indefinida,False,True,wav,8.829,44100,Mono,16.0,705600.0,760.53,2020-06-16 00:54:46,False
357886.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357886.wav,zenodo,train,indefinida,False,True,wav,7.608,44100,Mono,16.0,705600.0,655.4,2020-06-16 00:54:34,False
357888.wav,/m/07gql,"[""/m/07gql"", ""/m/01kcd"", ""/m/04szw"", ""/m/04rlf""]",brass,"[""brass"", ""Musical_instrument"", ""music""]",zenodo/357888.wav,zenodo,train,indefinida,False,True,wav,7.225,44100,Mono,16.0,705600.0,622.4,2020-06-16 00:54:40,False
357903.wav,/m/0l14_3,"[""/m/0l14_3"", ""/m/04szw"", ""/m/04rlf""]",strings,"[""strings"", ""Musical_instrument"", ""music""]",zenodo/357903.wav,zenodo,train,indefinida,False,True,wav,4.52,44100,Mono,16.0,705600.0,389.4,2020-06-16 00:54:32,False
357908.wav,/m/0l14_3,"[""/m/0l14_3"", ""/m/04szw"", ""/m/04rlf""]",strings,"[""strings"", ""Musical_instrument"", ""music""]",zenodo/357908.wav,zenodo,train,indefinida,False,True,wav,3.973,44100,Mono,16.0,705600.0,342.3,2020-06-16 00:55:19,False
357909.wav,/m/0l14_3,"[""/m/0l14_3"", ""/m/04szw"", ""/m/04rlf""]",strings,"[""strings"", ""Musical_instrument"", ""music""]",zenodo/357909.wav,zenodo,train,indefinida,False,True,wav,4.598,44100,Mono,16.0,705600.0,396.12,2020-06-16 00:55:14,False
357910.wav,/m/0l14_3,"[""/m/0l14_3"", ""/m/04szw"", ""/m/04rlf""]",strings,"[""strings"", ""Musical_instrument"", ""music""]",zenodo/357910.wav,zenodo,train,indefinida,False,True,wav,3.553,44100,Mono,16.0,705600.0,306.12,2020-06-16 00:55:36,False
357913.wav,/m/0l14_3,"[""/m/0l14_3"", ""/m/04szw"", ""/m/04rlf""]",strings,"[""strings"", ""Musical_instrument"", ""music""]",zenodo/357913.wav,zenodo,train,indefinida,False,True,wav,3.44,44100,Mono,16.0,705600.0,296.38,2020-06-16 00:55:23,False
357915.wav,/m/0l14_3,"[""/m/0l14_3"", ""/m/04szw"", ""/m/04rlf""]",strings,"[""strings"", ""Musical_instrument"", ""music""]",zenodo/357915.wav,zenodo,train,indefinida,False,True,wav,3.132,44100,Mono,16.0,705600.0,269.83,2020-06-16 00:54:42,False
357917.wav,/m/0l14_3,"[""/m/0l14_3"", ""/m/04szw"", ""/m/04rlf""]",strings,"[""strings"", ""Musical_instrument"", ""music""]",zenodo/357917.wav,zenodo,train,indefinida,False,True,wav,4.524,44100,Mono,16.0,705600.0,389.75,2020-06-16 00:54:39,False
357919.wav,/m/0l14_3,"[""/m/0l14_3"", ""/m/04szw"", ""/m/04rlf""]",strings,"[""strings"", ""Musical_instrument"", ""music""]",zenodo/357919.wav,zenodo,train,indefinida,False,True,wav,4.911,44100,Mono,16.0,705600.0,423.09,2020-06-16 00:54:45,False
357922.wav,/m/0l14_3,"[""/m/0l14_3"", ""/m/04szw"", ""/m/04rlf""]",strings,"[""strings"", ""Musical_instrument"", ""music""]",zenodo/357922.wav,zenodo,train,indefinida,False,True,wav,3.4,44100,Mono,16.0,705600.0,292.95,2020-06-16 00:54:29,False
357923.wav,/m/0l14_3,"[""/m/0l14_3"", ""/m/04szw"", ""/m/04rlf""]",strings,"[""strings"", ""Musical_instrument"", ""music""]",zenodo/357923.wav,zenodo,train,indefinida,False,True,wav,3.721,44100,Mono,16.0,705600.0,320.56,2020-06-16 00:54:27,False
357925.wav,/m/0l14_3,"[""/m/0l14_3"", ""/m/04szw"", ""/m/04rlf""]",strings,"[""strings"", ""Musical_instrument"", ""music""]",zenodo/357925.wav,zenodo,train,indefinida,False,True,wav,3.089,44100,Mono,16.0,705600.0,266.16,2020-06-16 00:54:40,False
357930.wav,/m/0l14_3,"[""/m/0l14_3"", ""/m/04szw"", ""/m/04rlf""]",strings,"[""strings"", ""Musical_instrument"", ""music""]",zenodo/357930.wav,zenodo,train,indefinida,False,True,wav,3.366,44100,Mono,16.0,705600.0,290.0,2020-06-16 00:55:03,False
