id_label,audio,folder,label,human_label,labels,human_labels,danger_level,split,dataset_source,duration,sample_rate,channels,bit_depth,bit_velocity,siz,date_modification,environment,emergency
335,03-01-07-02-01-02-24.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.637958333333334,48000,Mono,16,,489.98046875,1778097352.934961,interior,True
336,03-01-07-02-02-01-01.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.037375,48000,Mono,16,,437.08203125,1778097342.4712162,interior,True
337,03-01-07-02-02-01-02.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.004,48000,Mono,16,,434.08984375,1778097342.836005,interior,True
338,03-01-07-02-02-01-03.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,3.8371666666666666,48000,Mono,16,,408.240234375,1778097343.31081,interior,True
339,03-01-07-02-02-01-04.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,3.8705416666666665,48000,Mono,16,,418.947265625,1778097343.7450254,interior,True
340,03-01-07-02-02-01-05.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.2709375,48000,Mono,16,,448.65234375,1778097344.132148,interior,True
341,03-01-07-02-02-01-06.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.037354166666667,48000,Mono,16,,423.60546875,1778097344.5723424,interior,True
342,03-01-07-02-02-01-07.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.137458333333333,48000,Mono,16,,436.1640625,1778097345.0757856,interior,True
343,03-01-07-02-02-01-08.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,3.7370833333333335,48000,Mono,16,,386.59375,1778097345.5397568,interior,True
344,03-01-07-02-02-01-09.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,3.5702291666666666,48000,Mono,16,,380.88671875,1778097345.984002,interior,True
345,03-01-07-02-02-01-10.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.2041875,48000,Mono,16,,452.71484375,1778097346.458966,interior,True
346,03-01-07-02-02-01-11.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,3.7370625,48000,Mono,16,,396.474609375,1778097346.918916,interior,True
347,03-01-07-02-02-01-12.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.204208333333334,48000,Mono,16,,440.408203125,1778097347.3937967,interior,True
348,03-01-07-02-02-01-13.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,3.403395833333333,48000,Mono,16,,367.294921875,1778097347.831962,interior,True
349,03-01-07-02-02-01-14.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,3.6703333333333332,48000,Mono,16,,403.654296875,1778097348.2799206,interior,True
350,03-01-07-02-02-01-15.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,3.3033125,48000,Mono,16,,358.888671875,1778097348.7141836,interior,True
351,03-01-07-02-02-01-16.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.137458333333333,48000,Mono,16,,446.47265625,1778097349.182071,interior,True
352,03-01-07-02-02-01-17.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.471145833333333,48000,Mono,16,,467.8515625,1778097349.659906,interior,True
353,03-01-07-02-02-01-18.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.637958333333334,48000,Mono,16,,493.265625,1778097350.1220684,interior,True
354,03-01-07-02-02-01-19.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.904895833333334,48000,Mono,16,,506.828125,1778097350.6070218,interior,True
355,03-01-07-02-02-01-20.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.7380625,48000,Mono,16,,502.751953125,1778097351.0655842,interior,True
356,03-01-07-02-02-01-21.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.170833333333333,48000,Mono,16,,448.94921875,1778097351.5607913,interior,True
357,03-01-07-02-02-01-22.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.204208333333334,48000,Mono,16,,451.2421875,1778097352.0317318,interior,True
358,03-01-07-02-02-01-23.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,3.7370625,48000,Mono,16,,406.16796875,1778097352.4754016,interior,True
359,03-01-07-02-02-01-24.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.2375625,48000,Mono,16,,452.443359375,1778097352.934961,interior,True
360,03-01-07-02-02-02-01.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.371020833333334,48000,Mono,16,,468.361328125,1778097342.478171,interior,True
361,03-01-07-02-02-02-02.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.037375,48000,Mono,16,,438.056640625,1778097342.8518114,interior,True
362,03-01-07-02-02-02-03.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,3.9372708333333333,48000,Mono,16,,417.625,1778097343.321733,interior,True
363,03-01-07-02-02-02-04.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,3.9372708333333333,48000,Mono,16,,425.203125,1778097343.7519314,interior,True
364,03-01-07-02-02-02-05.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.537875,48000,Mono,16,,473.677734375,1778097344.1479049,interior,True
365,03-01-07-02-02-02-06.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,3.970625,48000,Mono,16,,418.50390625,1778097344.574819,interior,True
366,03-01-07-02-02-02-07.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.771416666666667,48000,Mono,16,,495.59765625,1778097345.0893514,interior,True
367,03-01-07-02-02-02-08.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,3.8705208333333334,48000,Mono,16,,399.103515625,1778097345.5555096,interior,True
368,03-01-07-02-02-02-09.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,3.6035833333333334,48000,Mono,16,,384.013671875,1778097345.984002,interior,True
369,03-01-07-02-02-02-10.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.871541666666666,48000,Mono,16,,515.27734375,1778097346.4757185,interior,True
370,03-01-07-02-02-02-11.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,3.7370625,48000,Mono,16,,397.13671875,1778097346.9349675,interior,True
371,03-01-07-02-02-02-12.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,3.970645833333333,48000,Mono,16,,418.51171875,1778097347.398683,interior,True
372,03-01-07-02-02-02-13.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,3.4367708333333336,48000,Mono,16,,370.41796875,1778097347.8375595,interior,True
373,03-01-07-02-02-02-14.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,3.8037916666666667,48000,Mono,16,,416.16796875,1778097348.2799206,interior,True
374,03-01-07-02-02-02-15.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,3.4701458333333335,48000,Mono,16,,374.529296875,1778097348.722858,interior,True
375,03-01-07-02-02-02-16.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.137479166666667,48000,Mono,16,,446.474609375,1778097349.182071,interior,True
376,03-01-07-02-02-02-17.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.604604166666666,48000,Mono,16,,480.36328125,1778097349.6723263,interior,True
377,03-01-07-02-02-02-18.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.571229166666667,48000,Mono,16,,487.009765625,1778097350.132496,interior,True
378,03-01-07-02-02-02-19.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.938270833333333,48000,Mono,16,,509.95703125,1778097350.613835,interior,True
379,03-01-07-02-02-02-20.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,3.8705208333333334,48000,Mono,16,,421.41015625,1778097351.080932,interior,True
380,03-01-07-02-02-02-21.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,3.970625,48000,Mono,16,,430.1796875,1778097351.5607913,interior,True
381,03-01-07-02-02-02-22.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.1040833333333335,48000,Mono,16,,441.85546875,1778097352.0474846,interior,True
382,03-01-07-02-02-02-23.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,3.8705208333333334,48000,Mono,16,,418.685546875,1778097352.4931955,interior,True
383,03-01-07-02-02-02-24.wav,disgust,crying,crying,crying,crying,2,train,RAVDESS,4.437770833333333,48000,Mono,16,,471.212890625,1778097352.9506533,interior,True
384,03-01-06-01-01-01-01.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.6703333333333332,48000,Mono,16,,402.677734375,1778097342.3769047,interior,True
385,03-01-06-01-01-01-02.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.636979166666667,48000,Mono,16,,400.521484375,1778097342.7571895,interior,True
386,03-01-06-01-01-01-03.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.7370833333333335,48000,Mono,16,,398.853515625,1778097343.1833577,interior,True
387,03-01-06-01-01-01-04.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.3032916666666665,48000,Mono,16,,368.439453125,1778097343.6500525,interior,True
388,03-01-06-01-01-01-05.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.1364791666666667,48000,Mono,16,,342.30078125,1778097344.0447073,interior,True
389,03-01-06-01-01-01-06.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.6369583333333333,48000,Mono,16,,387.224609375,1778097344.4643862,interior,True
390,03-01-06-01-01-01-07.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.4367708333333336,48000,Mono,16,,370.47265625,1778097344.9717155,interior,True
391,03-01-06-01-01-01-08.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.970645833333333,48000,Mono,16,,408.494140625,1778097345.4301305,interior,True
392,03-01-06-01-01-01-09.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.1698333333333335,48000,Mono,16,,343.25390625,1778097345.8727767,interior,True
393,03-01-06-01-01-01-10.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.4034166666666668,48000,Mono,16,,377.646484375,1778097346.3481884,interior,True
394,03-01-06-01-01-01-11.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.470125,48000,Mono,16,,371.4453125,1778097346.8074155,interior,True
395,03-01-06-01-01-01-12.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.4034166666666668,48000,Mono,16,,365.3359375,1778097347.288698,interior,True
396,03-01-06-01-01-01-13.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.1364791666666667,48000,Mono,16,,342.25,1778097347.7328165,interior,True
397,03-01-06-01-01-01-14.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.3700208333333332,48000,Mono,16,,375.494140625,1778097348.1732438,interior,True
398,03-01-06-01-01-01-15.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.3032916666666665,48000,Mono,16,,359.55078125,1778097348.6126778,interior,True
399,03-01-06-01-01-01-16.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.7036875,48000,Mono,16,,405.8046875,1778097349.0710773,interior,True
400,03-01-06-01-01-01-17.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.470125,48000,Mono,16,,374.005859375,1778097349.5304997,interior,True
401,03-01-06-01-01-01-18.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.4367708333333336,48000,Mono,16,,380.650390625,1778097350.0056565,interior,True
402,03-01-06-01-01-01-19.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.7036875,48000,Mono,16,,394.138671875,1778097350.480388,interior,True
403,03-01-06-01-01-01-20.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.8038125,48000,Mono,16,,415.1640625,1778097350.954667,interior,True
404,03-01-06-01-01-01-21.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.6703333333333332,48000,Mono,16,,402.025390625,1778097351.4462934,interior,True
405,03-01-06-01-01-01-22.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.57025,48000,Mono,16,,391.8125,1778097351.921427,interior,True
406,03-01-06-01-01-01-23.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.4367708333333336,48000,Mono,16,,378.025390625,1778097352.3799083,interior,True
407,03-01-06-01-01-01-24.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,4.104104166666667,48000,Mono,16,,439.927734375,1778097352.8239257,interior,True
408,03-01-06-01-01-02-01.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.636979166666667,48000,Mono,16,,399.55078125,1778097342.3769047,interior,True
409,03-01-06-01-01-02-02.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.7370625,48000,Mono,16,,409.904296875,1778097342.7571895,interior,True
410,03-01-06-01-01-02-03.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.8371666666666666,48000,Mono,16,,408.240234375,1778097343.1833577,interior,True
411,03-01-06-01-01-02-04.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.2365833333333334,48000,Mono,16,,359.5078125,1778097343.6567836,interior,True
412,03-01-06-01-01-02-05.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.3700208333333332,48000,Mono,16,,364.1953125,1778097344.0528831,interior,True
413,03-01-06-01-01-02-06.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.4367708333333336,48000,Mono,16,,370.427734375,1778097344.480158,interior,True
414,03-01-06-01-01-02-07.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5035,48000,Mono,16,,376.728515625,1778097344.9799013,interior,True
415,03-01-06-01-01-02-08.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.6703333333333332,48000,Mono,16,,380.33984375,1778097345.4442205,interior,True
416,03-01-06-01-01-02-09.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.1698333333333335,48000,Mono,16,,343.330078125,1778097345.8885138,interior,True
417,03-01-06-01-01-02-10.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.3033125,48000,Mono,16,,368.26171875,1778097346.3481884,interior,True
418,03-01-06-01-01-02-11.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5035,48000,Mono,16,,374.57421875,1778097346.8112645,interior,True
419,03-01-06-01-01-02-12.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5035,48000,Mono,16,,374.71875,1778097347.288698,interior,True
420,03-01-06-01-01-02-13.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.1698333333333335,48000,Mono,16,,345.3671875,1778097347.742605,interior,True
421,03-01-06-01-01-02-14.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5702291666666666,48000,Mono,16,,394.259765625,1778097348.1812532,interior,True
422,03-01-06-01-01-02-15.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.3033125,48000,Mono,16,,358.888671875,1778097348.6126778,interior,True
423,03-01-06-01-01-02-16.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5035,48000,Mono,16,,387.037109375,1778097349.0710773,interior,True
424,03-01-06-01-01-02-17.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5035,48000,Mono,16,,377.130859375,1778097349.5462804,interior,True
425,03-01-06-01-01-02-18.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.403395833333333,48000,Mono,16,,377.521484375,1778097350.021515,interior,True
426,03-01-06-01-01-02-19.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5035,48000,Mono,16,,375.443359375,1778097350.480388,interior,True
427,03-01-06-01-01-02-20.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,4.371020833333334,48000,Stereo,16,,878.125,1778097350.9707694,interior,True
428,03-01-06-01-01-02-21.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.7704166666666667,48000,Mono,16,,411.408203125,1778097351.4594104,interior,True
429,03-01-06-01-01-02-22.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.6036041666666665,48000,Mono,16,,394.939453125,1778097351.921427,interior,True
430,03-01-06-01-01-02-23.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.2365625,48000,Mono,16,,359.255859375,1778097352.3799083,interior,True
431,03-01-06-01-01-02-24.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,4.070729166666666,48000,Mono,16,,436.79296875,1778097352.843539,interior,True
432,03-01-06-01-02-01-01.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.4367708333333336,48000,Mono,16,,380.77734375,1778097342.3925474,interior,True
433,03-01-06-01-02-01-02.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.6703333333333332,48000,Mono,16,,403.6484375,1778097342.7571895,interior,True
434,03-01-06-01-02-01-03.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5035,48000,Mono,16,,376.955078125,1778097343.1990037,interior,True
435,03-01-06-01-02-01-04.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.470125,48000,Mono,16,,381.41015625,1778097343.6567836,interior,True
436,03-01-06-01-02-01-05.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.136458333333333,48000,Mono,16,,342.298828125,1778097344.0528831,interior,True
437,03-01-06-01-02-01-06.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.57025,48000,Mono,16,,380.97265625,1778097344.480158,interior,True
438,03-01-06-01-02-01-07.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.4367708333333336,48000,Mono,16,,370.47265625,1778097344.985519,interior,True
439,03-01-06-01-02-01-08.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.7704375,48000,Mono,16,,389.724609375,1778097345.4442205,interior,True
440,03-01-06-01-02-01-09.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.1364791666666667,48000,Mono,16,,340.203125,1778097345.8885138,interior,True
441,03-01-06-01-02-01-10.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5368541666666666,48000,Mono,16,,390.15625,1778097346.3640318,interior,True
442,03-01-06-01-02-01-11.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.1698333333333335,48000,Mono,16,,343.291015625,1778097346.8112645,interior,True
443,03-01-06-01-02-01-12.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.3700208333333332,48000,Mono,16,,362.20703125,1778097347.298926,interior,True
444,03-01-06-01-02-01-13.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.2032083333333334,48000,Mono,16,,348.505859375,1778097347.742605,interior,True
445,03-01-06-01-02-01-14.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.370041666666667,48000,Mono,16,,375.4921875,1778097348.1848836,interior,True
446,03-01-06-01-02-01-15.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.2699375,48000,Mono,16,,355.759765625,1778097348.6285346,interior,True
447,03-01-06-01-02-01-16.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.6369583333333333,48000,Mono,16,,399.548828125,1778097349.0869694,interior,True
448,03-01-06-01-02-01-17.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.536875,48000,Mono,16,,380.263671875,1778097349.5462804,interior,True
449,03-01-06-01-02-01-18.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.470125,48000,Mono,16,,383.763671875,1778097350.021515,interior,True
450,03-01-06-01-02-01-19.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.7704375,48000,Mono,16,,400.474609375,1778097350.4960515,interior,True
451,03-01-06-01-02-01-20.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.9372708333333333,48000,Mono,16,,427.658203125,1778097350.9707694,interior,True
452,03-01-06-01-02-01-21.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.970625,48000,Mono,16,,430.177734375,1778097351.4623382,interior,True
453,03-01-06-01-02-01-22.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.6703333333333332,48000,Mono,16,,401.1953125,1778097351.9373782,interior,True
454,03-01-06-01-02-01-23.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.136458333333333,48000,Mono,16,,349.87109375,1778097352.395848,interior,True
455,03-01-06-01-02-01-24.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.93725,48000,Mono,16,,424.2890625,1778097352.843539,interior,True
456,03-01-06-01-02-02-01.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.7036875,48000,Mono,16,,405.8046875,1778097342.3925474,interior,True
457,03-01-06-01-02-02-02.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.7370625,48000,Mono,16,,409.89453125,1778097342.7728686,interior,True
458,03-01-06-01-02-02-03.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.2032083333333334,48000,Mono,16,,348.802734375,1778097343.2132123,interior,True
459,03-01-06-01-02-02-04.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.470125,48000,Mono,16,,381.41015625,1778097343.6684632,interior,True
460,03-01-06-01-02-02-05.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.069729166666667,48000,Mono,16,,336.04296875,1778097344.0688877,interior,True
461,03-01-06-01-02-02-06.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5035,48000,Mono,16,,374.71484375,1778097344.496064,interior,True
462,03-01-06-01-02-02-07.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.370041666666667,48000,Mono,16,,364.216796875,1778097344.9923015,interior,True
463,03-01-06-01-02-02-08.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.6703333333333332,48000,Mono,16,,380.33984375,1778097345.4442205,interior,True
464,03-01-06-01-02-02-09.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.136458333333333,48000,Mono,16,,340.201171875,1778097345.904375,interior,True
465,03-01-06-01-02-02-10.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.4367708333333336,48000,Mono,16,,380.7734375,1778097346.3640318,interior,True
466,03-01-06-01-02-02-11.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.2032083333333334,48000,Mono,16,,346.419921875,1778097346.8235471,interior,True
467,03-01-06-01-02-02-12.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.2032083333333334,48000,Mono,16,,346.568359375,1778097347.298926,interior,True
468,03-01-06-01-02-02-13.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.2365625,48000,Mono,16,,351.62890625,1778097347.742605,interior,True
469,03-01-06-01-02-02-14.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.3700208333333332,48000,Mono,16,,375.484375,1778097348.1848836,interior,True
470,03-01-06-01-02-02-15.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.3032916666666665,48000,Mono,16,,358.888671875,1778097348.6285346,interior,True
471,03-01-06-01-02-02-16.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5702291666666666,48000,Mono,16,,393.29296875,1778097349.0869694,interior,True
472,03-01-06-01-02-02-17.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.6369583333333333,48000,Mono,16,,389.642578125,1778097349.561969,interior,True
473,03-01-06-01-02-02-18.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.4701458333333335,48000,Mono,16,,383.771484375,1778097350.0376685,interior,True
474,03-01-06-01-02-02-19.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.536875,48000,Mono,16,,378.578125,1778097350.4960515,interior,True
475,03-01-06-01-02-02-20.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.3032916666666665,48000,Mono,16,,368.228515625,1778097350.9892511,interior,True
476,03-01-06-01-02-02-21.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,4.070729166666666,48000,Mono,16,,439.556640625,1778097351.4780645,interior,True
477,03-01-06-01-02-02-22.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.536875,48000,Mono,16,,388.68359375,1778097351.9373782,interior,True
478,03-01-06-01-02-02-23.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.1031041666666668,48000,Mono,16,,346.638671875,1778097352.405649,interior,True
479,03-01-06-01-02-02-24.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,4.004,48000,Mono,16,,430.546875,1778097352.8553503,interior,True
480,03-01-06-02-01-01-01.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,5.005,48000,Mono,16,,527.802734375,1778097342.3925474,interior,True
481,03-01-06-02-01-01-02.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.8037916666666667,48000,Mono,16,,416.0546875,1778097342.7728686,interior,True
482,03-01-06-02-01-01-03.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.3033125,48000,Mono,16,,358.19140625,1778097343.2229803,interior,True
483,03-01-06-02-01-01-04.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.9372708333333333,48000,Mono,16,,425.201171875,1778097343.6728377,interior,True
484,03-01-06-02-01-01-05.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.2365625,48000,Mono,16,,351.68359375,1778097344.0688877,interior,True
485,03-01-06-02-01-01-06.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.636979166666667,48000,Mono,16,,387.224609375,1778097344.496064,interior,True
486,03-01-06-02-01-01-07.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.636979166666667,48000,Mono,16,,389.244140625,1778097344.9993515,interior,True
487,03-01-06-02-01-01-08.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.970625,48000,Mono,16,,408.490234375,1778097345.45998,interior,True
488,03-01-06-02-01-01-09.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.2365625,48000,Mono,16,,349.5859375,1778097345.904375,interior,True
489,03-01-06-02-01-01-10.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5035,48000,Mono,16,,387.029296875,1778097346.381673,interior,True
490,03-01-06-02-01-01-11.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.2032083333333334,48000,Mono,16,,346.421875,1778097346.8235471,interior,True
491,03-01-06-02-01-01-12.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.7370833333333335,48000,Mono,16,,396.615234375,1778097347.315017,interior,True
492,03-01-06-02-01-01-13.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.370041666666667,48000,Mono,16,,364.142578125,1778097347.7582884,interior,True
493,03-01-06-02-01-01-14.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.3700208333333332,48000,Mono,16,,375.5,1778097348.2006369,interior,True
494,03-01-06-02-01-01-15.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.3366666666666664,48000,Mono,16,,362.017578125,1778097348.644189,interior,True
495,03-01-06-02-01-01-16.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.7370625,48000,Mono,16,,408.93359375,1778097349.102664,interior,True
496,03-01-06-02-01-01-17.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.703708333333333,48000,Mono,16,,395.90234375,1778097349.561969,interior,True
497,03-01-06-02-01-01-18.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.7370833333333335,48000,Mono,16,,408.8046875,1778097350.0376685,interior,True
498,03-01-06-02-01-01-19.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.8371666666666666,48000,Mono,16,,406.728515625,1778097350.5121374,interior,True
499,03-01-06-02-01-01-20.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,4.2375625,48000,Mono,16,,455.828125,1778097350.9892511,interior,True
500,03-01-06-02-01-01-21.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.970625,48000,Mono,16,,430.173828125,1778097351.4780645,interior,True
501,03-01-06-02-01-01-22.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5702291666666666,48000,Mono,16,,391.810546875,1778097351.9530246,interior,True
