old_filename,new_filename,event_label,onset,offset,output_path
8112.wav,8112_BoatHorn_25619.wav,BoatHorn,0.0,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8112_BoatHorn_25619.wav
8112.wav,8112_RingTone_25621.wav,RingTone,1.9375787,9.302192,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8112_RingTone_25621.wav
8112.wav,8112_RingTone_25623.wav,RingTone,3.7457352,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8112_RingTone_25623.wav
13117.wav,13117_Cry_25624.wav,Cry,0.11865549,6.6379843,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13117_Cry_25624.wav
13117.wav,13117_TrainHorn_25626.wav,TrainHorn,3.1728332,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13117_TrainHorn_25626.wav
9742.wav,9742_BoatHorn_25627.wav,BoatHorn,0.0,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9742_BoatHorn_25627.wav
9742.wav,9742_Firefighters_25628.wav,Firefighters,0.15234183,8.191688,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9742_Firefighters_25628.wav
9742.wav,9742_Ambulance_25629.wav,Ambulance,2.2830977,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9742_Ambulance_25629.wav
9742.wav,9742_TrainHorn_25630.wav,TrainHorn,3.1459768,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9742_TrainHorn_25630.wav
9742.wav,9742_Hit_25631.wav,Hit,9.457777,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9742_Hit_25631.wav
8059.wav,8059_Ambulance_25633.wav,Ambulance,1.1944491,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8059_Ambulance_25633.wav
8059.wav,8059_Thunder_25634.wav,Thunder,1.238986,2.6888185,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8059_Thunder_25634.wav
8059.wav,8059_RingTone_25635.wav,RingTone,1.481771,5.7601156,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8059_RingTone_25635.wav
3354.wav,3354_Thunder_25637.wav,Thunder,2.55692,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/3354_Thunder_25637.wav
3354.wav,3354_Notifications_25638.wav,Notifications,6.0222745,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/3354_Notifications_25638.wav
2822.wav,2822_Yawn_25640.wav,Yawn,4.913418,6.414539,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2822_Yawn_25640.wav
2822.wav,2822_Drift_25641.wav,Drift,5.2985,6.112605,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2822_Drift_25641.wav
8436.wav,8436_BoatHorn_25643.wav,BoatHorn,4.1768165,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8436_BoatHorn_25643.wav
8436.wav,8436_BoatHorn_25644.wav,BoatHorn,5.7390766,9.652325,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8436_BoatHorn_25644.wav
8436.wav,8436_Cat_25646.wav,Cat,7.673845,8.706298,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8436_Cat_25646.wav
14074.wav,14074_Notifications_25648.wav,Notifications,1.3101851,3.8266957,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14074_Notifications_25648.wav
14074.wav,14074_Dog_25649.wav,Dog,1.427187,2.3731468,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14074_Dog_25649.wav
14074.wav,14074_TruckHorn_25650.wav,TruckHorn,5.2659087,7.3878384,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14074_TruckHorn_25650.wav
7062.wav,7062_Ignition_25652.wav,Ignition,0.4299669,4.5467772,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7062_Ignition_25652.wav
7062.wav,7062_Yawn_25653.wav,Yawn,0.49195984,2.5659404,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7062_Yawn_25653.wav
7062.wav,7062_BoatHorn_25654.wav,BoatHorn,3.7188807,7.7921333,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7062_BoatHorn_25654.wav
7062.wav,7062_Police_25655.wav,Police,4.4563003,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7062_Police_25655.wav
4873.wav,4873_Helicopter_25656.wav,Helicopter,1.4990189,3.6141636,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/4873_Helicopter_25656.wav
4873.wav,4873_Airplane_25657.wav,Airplane,4.9766746,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/4873_Airplane_25657.wav
4873.wav,4873_Ambulance_25658.wav,Ambulance,5.7940607,9.218325,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/4873_Ambulance_25658.wav
4873.wav,4873_Ambulance_25659.wav,Ambulance,6.7598605,9.571889,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/4873_Ambulance_25659.wav
4873.wav,4873_Notifications_25660.wav,Notifications,7.8274937,8.466826,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/4873_Notifications_25660.wav
13546.wav,13546_Cough_25661.wav,Cough,0.9611844,2.5888264,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13546_Cough_25661.wav
13546.wav,13546_Truck_25662.wav,Truck,2.5472429,6.5740194,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13546_Truck_25662.wav
10847.wav,10847_Cry_25663.wav,Cry,1.6564971,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10847_Cry_25663.wav
10847.wav,10847_CarHorn_25664.wav,CarHorn,3.5297337,5.3611655,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10847_CarHorn_25664.wav
9886.wav,9886_Cry_25665.wav,Cry,1.0470964,4.0779305,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9886_Cry_25665.wav
9886.wav,9886_WarningBeeps_25666.wav,WarningBeeps,6.038297,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9886_WarningBeeps_25666.wav
9886.wav,9886_Cat_25667.wav,Cat,8.740669,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9886_Cat_25667.wav
7210.wav,7210_Ambulance_25669.wav,Ambulance,5.2287173,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7210_Ambulance_25669.wav
7210.wav,7210_Door_25671.wav,Door,6.2105126,6.5362,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7210_Door_25671.wav
7210.wav,7210_Notifications_25672.wav,Notifications,7.759539,8.143589,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7210_Notifications_25672.wav
12135.wav,12135_RingTone_25673.wav,RingTone,4.8086967,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12135_RingTone_25673.wav
12135.wav,12135_Cry_25674.wav,Cry,6.1144013,8.427076,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12135_Cry_25674.wav
10547.wav,10547_TrainHorn_25675.wav,TrainHorn,0.89610845,4.8168745,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10547_TrainHorn_25675.wav
10547.wav,10547_Firefighters_25676.wav,Firefighters,1.5002418,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10547_Firefighters_25676.wav
10547.wav,10547_Thunder_25677.wav,Thunder,3.3210444,6.829325,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10547_Thunder_25677.wav
10547.wav,10547_WarningBeeps_25678.wav,WarningBeeps,7.42297,8.5210495,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10547_WarningBeeps_25678.wav
10547.wav,10547_Dog_25679.wav,Dog,9.719923,9.907363,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10547_Dog_25679.wav
14829.wav,14829_Firefighters_25681.wav,Firefighters,0.9550082,2.8810208,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14829_Firefighters_25681.wav
14829.wav,14829_Cat_25682.wav,Cat,3.0456192,3.847489,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14829_Cat_25682.wav
14829.wav,14829_Cat_25683.wav,Cat,7.447137,8.398192,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14829_Cat_25683.wav
1298.wav,1298_Police_25686.wav,Police,7.743485,9.765613,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/1298_Police_25686.wav
1298.wav,1298_Dog_25688.wav,Dog,9.057903,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/1298_Dog_25688.wav
7278.wav,7278_Cough_25689.wav,Cough,1.1989037,3.675089,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7278_Cough_25689.wav
7278.wav,7278_Hail_25690.wav,Hail,2.7491724,9.362331,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7278_Hail_25690.wav
7278.wav,7278_CarHorn_25691.wav,CarHorn,8.801511,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7278_CarHorn_25691.wav
7278.wav,7278_Notifications_25692.wav,Notifications,9.258532,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7278_Notifications_25692.wav
4239.wav,4239_Rain_25694.wav,Rain,6.877846,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/4239_Rain_25694.wav
4239.wav,4239_TruckHorn_25695.wav,TruckHorn,8.036557,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/4239_TruckHorn_25695.wav
10858.wav,10858_Police_25696.wav,Police,1.7318914,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10858_Police_25696.wav
10858.wav,10858_Cat_25698.wav,Cat,3.6461582,4.3026905,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10858_Cat_25698.wav
10858.wav,10858_Dog_25699.wav,Dog,4.807535,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10858_Dog_25699.wav
8856.wav,8856_Notifications_25702.wav,Notifications,5.6581335,6.6459193,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8856_Notifications_25702.wav
14050.wav,14050_Ambulance_25703.wav,Ambulance,1.0574173,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14050_Ambulance_25703.wav
14050.wav,14050_Firefighters_25704.wav,Firefighters,3.043499,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14050_Firefighters_25704.wav
14050.wav,14050_ManipulatingObjects_25705.wav,ManipulatingObjects,4.5420156,8.194853,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14050_ManipulatingObjects_25705.wav
14050.wav,14050_Notifications_25706.wav,Notifications,6.146189,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14050_Notifications_25706.wav
13534.wav,13534_CarHorn_25708.wav,CarHorn,3.5824268,4.3662095,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13534_CarHorn_25708.wav
13534.wav,13534_WarningBeeps_25709.wav,WarningBeeps,4.141628,5.2424726,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13534_WarningBeeps_25709.wav
3325.wav,3325_Police_25712.wav,Police,4.610791,6.479072,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/3325_Police_25712.wav
3325.wav,3325_Dog_25713.wav,Dog,8.331515,8.68388,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/3325_Dog_25713.wav
14205.wav,14205_Ambulance_25715.wav,Ambulance,7.7387137,9.347716,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14205_Ambulance_25715.wav
4099.wav,4099_Rain_25717.wav,Rain,3.1686215,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/4099_Rain_25717.wav
4099.wav,4099_Cry_25718.wav,Cry,4.1619797,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/4099_Cry_25718.wav
776.wav,776_Notifications_25719.wav,Notifications,4.7186346,5.338868,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/776_Notifications_25719.wav
776.wav,776_TrainHorn_25720.wav,TrainHorn,5.4121256,9.719895,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/776_TrainHorn_25720.wav
776.wav,776_TrainHorn_25721.wav,TrainHorn,6.9602113,8.973519,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/776_TrainHorn_25721.wav
776.wav,776_Cat_25722.wav,Cat,7.8349786,8.411814,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/776_Cat_25722.wav
13213.wav,13213_Ambulance_25723.wav,Ambulance,3.289308,4.412705,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13213_Ambulance_25723.wav
13213.wav,13213_Helicopter_25724.wav,Helicopter,4.358849,6.4251614,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13213_Helicopter_25724.wav
13213.wav,13213_Scream_25725.wav,Scream,8.304401,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13213_Scream_25725.wav
10316.wav,10316_TruckHorn_25726.wav,TruckHorn,1.6457809,3.9566228,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10316_TruckHorn_25726.wav
10316.wav,10316_Crash_25727.wav,Crash,4.2433457,5.681652,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10316_Crash_25727.wav
13692.wav,13692_Window_25728.wav,Window,0.040250853,2.9026277,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13692_Window_25728.wav
13692.wav,13692_Ambulance_25729.wav,Ambulance,6.0481486,8.395771,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13692_Ambulance_25729.wav
13692.wav,13692_Dog_25730.wav,Dog,7.2925105,7.6979485,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13692_Dog_25730.wav
13692.wav,13692_Notifications_25731.wav,Notifications,8.57967,9.09754,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13692_Notifications_25731.wav
14809.wav,14809_Drift_25732.wav,Drift,3.3704336,5.8148193,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14809_Drift_25732.wav
14809.wav,14809_Notifications_25733.wav,Notifications,4.33459,4.7789545,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14809_Notifications_25733.wav
14809.wav,14809_Cat_25734.wav,Cat,6.1247897,7.4176106,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14809_Cat_25734.wav
14809.wav,14809_Yawn_25735.wav,Yawn,6.809794,9.44228,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14809_Yawn_25735.wav
12199.wav,12199_Ambulance_25736.wav,Ambulance,1.4500791,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12199_Ambulance_25736.wav
12199.wav,12199_Cough_25737.wav,Cough,2.7426252,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12199_Cough_25737.wav
12199.wav,12199_Police_25739.wav,Police,6.2798524,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12199_Police_25739.wav
5825.wav,5825_BoatHorn_25740.wav,BoatHorn,2.5084407,8.376911,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5825_BoatHorn_25740.wav
5825.wav,5825_Notifications_25741.wav,Notifications,2.872958,4.7043757,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5825_Notifications_25741.wav
5825.wav,5825_Ambulance_25742.wav,Ambulance,6.505754,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5825_Ambulance_25742.wav
2472.wav,2472_Dog_25745.wav,Dog,6.155808,9.146795,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2472_Dog_25745.wav
6236.wav,6236_Dog_25746.wav,Dog,2.457212,2.7029707,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6236_Dog_25746.wav
6236.wav,6236_Door_25747.wav,Door,9.242467,9.439788,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6236_Door_25747.wav
6414.wav,6414_Firefighters_25748.wav,Firefighters,2.5139914,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6414_Firefighters_25748.wav
6414.wav,6414_Cry_25749.wav,Cry,4.9001637,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6414_Cry_25749.wav
6414.wav,6414_Firefighters_25750.wav,Firefighters,5.740354,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6414_Firefighters_25750.wav
6414.wav,6414_Cough_25751.wav,Cough,6.92377,7.234135,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6414_Cough_25751.wav
6414.wav,6414_RingTone_25752.wav,RingTone,7.441411,9.1142025,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6414_RingTone_25752.wav
1841.wav,1841_RingTone_25753.wav,RingTone,1.0109563,2.5912416,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/1841_RingTone_25753.wav
1841.wav,1841_Crash_25754.wav,Crash,4.599139,5.389655,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/1841_Crash_25754.wav
1841.wav,1841_Dog_25756.wav,Dog,9.075589,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/1841_Dog_25756.wav
6858.wav,6858_Dog_25757.wav,Dog,2.5006602,7.0878835,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6858_Dog_25757.wav
6858.wav,6858_TrainHorn_25758.wav,TrainHorn,3.3816519,5.4486656,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6858_TrainHorn_25758.wav
8230.wav,8230_CarHorn_25760.wav,CarHorn,5.6071134,7.4598465,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8230_CarHorn_25760.wav
8230.wav,8230_Cough_25761.wav,Cough,7.2716126,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8230_Cough_25761.wav
8230.wav,8230_Door_25762.wav,Door,8.029042,8.350656,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8230_Door_25762.wav
11023.wav,11023_Cry_25763.wav,Cry,1.4293259,7.037175,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11023_Cry_25763.wav
11023.wav,11023_Helicopter_25764.wav,Helicopter,2.5470645,8.14929,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11023_Helicopter_25764.wav
11023.wav,11023_Notifications_25765.wav,Notifications,3.734513,4.5308437,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11023_Notifications_25765.wav
10772.wav,10772_Airplane_25768.wav,Airplane,2.4814546,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10772_Airplane_25768.wav
10772.wav,10772_Cry_25769.wav,Cry,3.7187662,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10772_Cry_25769.wav
10772.wav,10772_Airplane_25770.wav,Airplane,5.523846,6.7324686,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10772_Airplane_25770.wav
10813.wav,10813_CarHorn_25771.wav,CarHorn,2.3297188,3.5549674,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10813_CarHorn_25771.wav
10813.wav,10813_TruckHorn_25772.wav,TruckHorn,2.6681063,4.3500276,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10813_TruckHorn_25772.wav
10813.wav,10813_Window_25773.wav,Window,5.775566,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10813_Window_25773.wav
7781.wav,7781_Police_25774.wav,Police,3.08187,9.370381,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7781_Police_25774.wav
7781.wav,7781_ManipulatingObjects_25775.wav,ManipulatingObjects,6.0235615,8.419469,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7781_ManipulatingObjects_25775.wav
7781.wav,7781_CarHorn_25776.wav,CarHorn,6.324388,6.4065127,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7781_CarHorn_25776.wav
7781.wav,7781_TrainHorn_25777.wav,TrainHorn,7.528687,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7781_TrainHorn_25777.wav
10896.wav,10896_TruckHorn_25780.wav,TruckHorn,1.7549498,4.6608663,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10896_TruckHorn_25780.wav
10896.wav,10896_Firefighters_25781.wav,Firefighters,4.226979,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10896_Firefighters_25781.wav
2468.wav,2468_Firefighters_25784.wav,Firefighters,5.028301,6.192658,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2468_Firefighters_25784.wav
2468.wav,2468_Dog_25785.wav,Dog,5.2493606,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2468_Dog_25785.wav
5159.wav,5159_RingTone_25787.wav,RingTone,2.1837606,8.011673,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5159_RingTone_25787.wav
5159.wav,5159_Dog_25788.wav,Dog,4.645937,4.939138,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5159_Dog_25788.wav
6547.wav,6547_CarHorn_25789.wav,CarHorn,2.3576035,3.9209342,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6547_CarHorn_25789.wav
6547.wav,6547_TruckHorn_25790.wav,TruckHorn,6.4841805,9.341993,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6547_TruckHorn_25790.wav
5337.wav,5337_TrainHorn_25791.wav,TrainHorn,1.3021423,3.762253,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5337_TrainHorn_25791.wav
5337.wav,5337_Dog_25792.wav,Dog,7.6726313,8.519324,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5337_Dog_25792.wav
5337.wav,5337_Dog_25793.wav,Dog,9.418902,9.678928,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5337_Dog_25793.wav
12496.wav,12496_Cat_25794.wav,Cat,1.037043,2.303393,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12496_Cat_25794.wav
8900.wav,8900_Ambulance_25796.wav,Ambulance,4.424001,5.8068027,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8900_Ambulance_25796.wav
8900.wav,8900_Dog_25797.wav,Dog,8.399401,8.657297,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8900_Dog_25797.wav
6013.wav,6013_TrainHorn_25798.wav,TrainHorn,1.9071232,5.013958,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6013_TrainHorn_25798.wav
6013.wav,6013_Notifications_25800.wav,Notifications,6.7441454,7.8497114,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6013_Notifications_25800.wav
6013.wav,6013_Cat_25801.wav,Cat,6.7889047,7.6029887,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6013_Cat_25801.wav
6013.wav,6013_Cough_25802.wav,Cough,9.606872,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6013_Cough_25802.wav
2589.wav,2589_TruckHorn_25803.wav,TruckHorn,3.8856983,5.8218923,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2589_TruckHorn_25803.wav
2589.wav,2589_Notifications_25804.wav,Notifications,6.225215,8.829727,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2589_Notifications_25804.wav
2589.wav,2589_Cough_25805.wav,Cough,6.484299,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2589_Cough_25805.wav
2589.wav,2589_TruckHorn_25806.wav,TruckHorn,8.542757,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2589_TruckHorn_25806.wav
8364.wav,8364_CarHorn_25807.wav,CarHorn,1.9594369,2.6026597,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8364_CarHorn_25807.wav
8364.wav,8364_TrainHorn_25808.wav,TrainHorn,4.617622,8.373639,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8364_TrainHorn_25808.wav
8364.wav,8364_Rain_25809.wav,Rain,7.7488513,9.599091,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8364_Rain_25809.wav
9767.wav,9767_Yawn_25811.wav,Yawn,2.578159,3.6236594,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9767_Yawn_25811.wav
9767.wav,9767_RingTone_25812.wav,RingTone,7.708627,8.860272,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9767_RingTone_25812.wav
2199.wav,2199_RingTone_25813.wav,RingTone,1.3544518,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2199_RingTone_25813.wav
2199.wav,2199_Ambulance_25814.wav,Ambulance,1.5306425,6.1787863,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2199_Ambulance_25814.wav
2199.wav,2199_BoatHorn_25815.wav,BoatHorn,1.7371726,4.4002004,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2199_BoatHorn_25815.wav
2199.wav,2199_TrainHorn_25816.wav,TrainHorn,4.2830915,7.1769323,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2199_TrainHorn_25816.wav
2199.wav,2199_Helicopter_25817.wav,Helicopter,5.365158,8.794269,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2199_Helicopter_25817.wav
2823.wav,2823_Police_25818.wav,Police,0.03335787,7.8054194,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2823_Police_25818.wav
2823.wav,2823_TrainHorn_25819.wav,TrainHorn,3.560745,7.732338,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2823_TrainHorn_25819.wav
2823.wav,2823_BoatHorn_25821.wav,BoatHorn,5.463955,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2823_BoatHorn_25821.wav
10852.wav,10852_Scream_25822.wav,Scream,4.261255,6.1446266,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10852_Scream_25822.wav
9707.wav,9707_Window_25825.wav,Window,5.0036235,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9707_Window_25825.wav
9707.wav,9707_Train_25826.wav,Train,5.2674756,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9707_Train_25826.wav
9707.wav,9707_Yawn_25827.wav,Yawn,5.3445196,7.715981,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9707_Yawn_25827.wav
10400.wav,10400_RingTone_25828.wav,RingTone,4.1000624,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10400_RingTone_25828.wav
10400.wav,10400_Crash_25829.wav,Crash,4.559845,5.585079,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10400_Crash_25829.wav
